marca_value,marca_text,cc_value,cc_text,version_value,version_text
44,Honda,125,125,209,VT C Shadow (JC29A-B-C) 125 (1999-2000)
44,Honda,125,125,16946,VT C Shadow (JC31A-B) 125 (1999-2006)
44,Honda,125,125,16947,VT C2 Shadow (JC29A-B-C) 125 (2000-2000)
44,Honda,125,125,16948,VT C2 Shadow (JC31A-B) 125 (2001-2001)
44,Honda,125,125,1240,XL R 125 (1983-1988)
44,Honda,125,125,3789,XL S 125 (1984-1985)
44,Honda,125,125,5022,XLR R (JD16A) 125 (1998-1998)
44,Honda,125,125,210,XLV Varadero (JC32A-C) 125 (2001-2010)
44,Honda,125,125,16949,XLV Varadero (JC49A) Euro3 125 (2010-2011)
44,Honda,125,125,1241,XR L (JD19A) Euro2 125 (2003-2006)
44,Honda,125,125,16813,Z Monkey ABS Euro4 125 (2018-2021)
44,Honda,125,125,16816,Z Monkey ABS Euro5 125 (2022-2024)
44,Honda,150,150,3792,CRF F 150 (2003-2020)
44,Honda,150,150,5023,CRF R Big Wheels 16/19 150 (2007-2025)
44,Honda,150,150,3793,CRF R STD Wheels 14/17 150 (2007-2019)
44,Honda,175,175,8597,CB 175 (1974-1976)
44,Honda,175,175,1246,XL 175 (1973-1978)
44,Honda,185,185,5030,CD T 185 (1978-1978)
44,Honda,185,185,3799,CM T 185 (1978-1979)
44,Honda,185,185,1247,XL S 185 (1979-1983)
44,Honda,200,200,5031,CD T 200 (1979-1980)
44,Honda,200,200,5032,CM T Twinstar 200 (1980-1981)
44,Honda,200,200,2781,CT Auto AG 200 (1989-1989)
44,Honda,200,200,8601,CTX 200 (2004-2011)
44,Honda,200,200,3804,MTX R 200 (1983-1985)
44,Honda,200,200,16337,TLR Fatcat 200 (1986-1987)
44,Honda,200,200,3805,TLR Reflex 200 (1986-1987)
44,Honda,200,200,3806,TR Fatcat 200 (1986-1987)
44,Honda,200,200,1249,XL R 200 (1983-1984)
44,Honda,200,200,14608,XL R Paris Dakar 200 (1983-1984)
44,Honda,200,200,3808,XR R (ME04) 200 (1980-1984)
44,Honda,200,200,1250,XR R (ME05) 200 (2000-2002)
44,Honda,223,223,1251,FTR 223 (2000-2004)
44,Honda,223,223,13087,FTR A 223 (2002-2002)
44,Honda,230,230,1252,CRF F 230 (2003-2009)
44,Honda,230,230,5033,CRF F Easy Motard (ME03) 230 (2004-2006)
44,Honda,230,230,6879,CRF L 230 (2008-2009)
44,Honda,230,230,7226,CRF L Easy 230 (2008-2010)
44,Honda,230,230,6880,CRF M 230 (2009-2009)
44,Honda,230,230,1253,SL 230 (1997-2004)
44,Honda,250,250,14854,CA Rebel (1990-1999) 250 (1990-1999)
44,Honda,250,250,1254,CB F Hornet 250 (1996-2007)
44,Honda,250,250,2784,CB N Super Dream 250 (1978-1982)
44,Honda,250,250,1255,CB Nighthawk 250 (1991-2008)
44,Honda,250,250,3814,CB RS 250 (1980-1980)
44,Honda,250,250,7478,CB T 250 (1977-1978)
44,Honda,250,250,211,CB Two Fifty 250 (1991-2004)
44,Honda,250,250,1256,CBF (MC35A) Euro2 250 (2004-2006)
44,Honda,250,250,14131,CBR 250 RR (2016-2018) (2016-2018)
44,Honda,250,250,9659,CBR F 250 (1986-1986)
44,Honda,250,250,212,CBR R (1987-1989) 250 (1987-1989)
44,Honda,250,250,9662,CBR R ABS Euro3 250 (2011-2016)
44,Honda,250,250,13689,CBR R Euro3 250 (2011-2016)
44,Honda,250,250,2785,CBR RR (MC22) 250 (1990-2003)
44,Honda,250,250,8612,CBX RS 250 (1985-1987)
44,Honda,250,250,5034,CD U 250 (1988-1992)
44,Honda,250,250,3815,CH 250 (1987-1989)
44,Honda,250,250,9665,CJ T 250 (1976-1978)
44,Honda,250,250,1257,CM C Custom 250 (1982-1983)
44,Honda,250,250,5035,CM T (B) 250 (1981-1981)
44,Honda,250,250,3817,CR R 250 (1980-2007)
44,Honda,250,250,5036,CR R SM 250 (1984-2007)
44,Honda,250,250,5037,CRE R 250 (1984-2008)
44,Honda,250,250,1260,CRF L (MD38A) Euro3 250 (2013-2016)
44,Honda,250,250,14087,CRF L ABS (MD44A) Euro4 250 (2017-2018)
44,Honda,250,250,16097,CRF L Rally ABS Euro4 250 (2017-2019)
44,Honda,250,250,7312,CRF M (MD38B) Euro3 250 (2013-2016)
44,Honda,250,250,3819,CRF R (ME10A) 250 (2004-2017)
44,Honda,250,250,13916,CRF R (ME12A) 250 (2018-2025)
44,Honda,250,250,15082,CRF RX Enduro (ME12A) 250 (2019-2024)
44,Honda,250,250,1262,CRF X (ME11A) 250 (2004-2013)
44,Honda,250,250,12935,CRM 250 (1989-1993)
44,Honda,250,250,3820,CRM AR 250 (1996-1999)
44,Honda,250,250,7481,NS F 250 (1984-1985)
44,Honda,250,250,3826,NS R 250 (1985-1986)
44,Honda,250,250,13098,NSR R (MC16) 250 (1987-1987)
44,Honda,250,250,9673,NSR R (MC18) 250 (1988-1988)
44,Honda,250,250,1265,NX 250 (1988-1996)
44,Honda,250,250,1258,Rebel (MC13) 250 (1985-1996)
44,Honda,250,250,14536,Rebel (MC32) 250 (1996-2007)
44,Honda,250,250,1274,VT C V Twin Magna 250 (1983-1997)
44,Honda,250,250,1275,VT C V Twin Magna S 250 (1996-1997)
44,Honda,250,250,13861,VTR (MC15) 250 (1988-1990)
44,Honda,250,250,215,VTR (MC33) Euro3 250 (1998-2009)
44,Honda,250,250,8624,XL Degree 250 (1991-1991)
44,Honda,250,250,14724,XL R (MD03) 250 (1981-1983)
44,Honda,250,250,1278,XL R (MD11) 250 (1984-1987)
44,Honda,250,250,9678,XL R Baja 250 (1988-1993)
44,Honda,250,250,1277,XL S 250 (1978-1981)
44,Honda,250,250,3837,XR L 250 (1991-1996)
44,Honda,250,250,3838,XR R (ME08A) 250 (1996-2004)
44,Honda,250,250,217,XR R (XR250) 250 (1983-1984)
44,Honda,250,250,5045,XR R Supermotard 250 (2003-2007)
44,Honda,300,300,13940,CB R Euro4 300 (2018-2020)
44,Honda,300,300,15846,CB R Euro5 300 (2021-2024)
44,Honda,300,300,7314,CBF 300 (2015-2016)
44,Honda,300,300,7315,CBR R ABS Euro3 300 (2015-2016)
44,Honda,300,300,1279,CBR R Euro3 300 (2015-2016)
44,Honda,300,300,15624,CMX Rebel 300 (2017-2020)
44,Honda,300,300,14860,CRF L ABS Euro5 300 (2021-2024)
44,Honda,300,300,15847,CRF L Rally ABS Euro5 300 (2021-2024)
44,Honda,350,350,13097,CB F/F1 Four 350 (1972-1974)
44,Honda,350,350,5048,CB S 350 (1986-1990)
44,Honda,350,350,16811,GB S Euro5+ 350 (2025-2025)
44,Honda,350,350,1284,XL 350 (1974-1978)
44,Honda,350,350,218,XL R 350 (1984-1987)
44,Honda,350,350,1285,XR R (NE02E) 350 (1983-1987)
44,Honda,400,400,219,CB F 400 (1975-1975)
44,Honda,400,400,12397,CB F CB1 400 (1989-1990)
44,Honda,400,400,5054,CB N (B/C/D) (2Cil.) 400 (1981-1984)
44,Honda,400,400,5055,CB N 400 (1979-1979)
44,Honda,400,400,7768,CB SS 400 (2002-2007)
44,Honda,400,400,3851,CB Super four 400 (1992-1997)
44,Honda,400,400,13101,CB Superfour VTEC 400 (1998-2003)
44,Honda,400,400,3852,CB T 400 (1978-1981)
44,Honda,400,400,1286,CBR R 400 (1986-1987)
44,Honda,400,400,13690,CBR RR (1990-1995) 400 (1990-1995)
44,Honda,400,400,1287,CBR RR (NC23) 400 (1988-1990)
44,Honda,400,400,2790,CBX F 400 (1982-1982)
44,Honda,400,400,2792,CM A Hondamatic (NC02) 400 (1979-1981)
44,Honda,400,400,5056,CM C Custom 400 (1981-1981)
44,Honda,400,400,5057,CM E 400 (1979-1982)
44,Honda,400,400,2793,CM T 400 (1979-1982)
44,Honda,400,400,5058,CM T Custom 400 (1979-1982)
44,Honda,400,400,8633,FL R 400 (1989-1990)
44,Honda,400,400,3856,NSR 400 (1985-1986)
44,Honda,400,400,9688,NTV Bros 400 (1988-1988)
44,Honda,400,400,7770,NV C Shadow 400 (2001-2008)
44,Honda,400,400,12391,NV C Steed (NC26) 400 (1988-1997)
44,Honda,400,400,7771,NV C2 Shadow 400 (1998-2003)
44,Honda,400,400,7772,NV DC Shadow Slasher 400 (2000-2002)
44,Honda,400,400,7490,RVF R 400 (1994-1998)
44,Honda,400,400,1290,VF F 400 (1985-1986)
44,Honda,400,400,2173,VFR R3 400 (1987-1991)
44,Honda,400,400,7493,XL R 400 (1983-1983)
44,Honda,400,400,221,XR R 400 (1983-2004)
44,Honda,400,400,7774,XR R Supermotard 400 (1983-2004)
44,Honda,440,440,8014,XR R 440 (1996-2004)
44,Honda,450,450,3865,CB N 450 (1983-1992)
44,Honda,450,450,3864,CB N DX 450 (1989-1992)
44,Honda,450,450,5069,CB S 450 (1986-1990)
44,Honda,450,450,2794,CB SC Nighthawk 450 (1982-1986)
44,Honda,450,450,2795,CB T Hawk 450 (1982-1982)
44,Honda,450,450,8637,CM A 450 (1982-1983)
44,Honda,450,450,5070,CM C Custom 450 (1982-1983)
44,Honda,450,450,5071,CM E 450 (1982-1983)
44,Honda,450,450,2796,CMX Rebel 450 (1986-1988)
44,Honda,450,450,16918,CRF L CBS Euro4 450 (2019-2020)
44,Honda,450,450,12905,CRF R (2002-2016) 450 (2002-2016)
44,Honda,450,450,14475,CRF R (PE07A) 450 (2017-2025)
44,Honda,450,450,16909,CRF RWE 450 (2025-2025)
44,Honda,450,450,15081,CRF RX Enduro 450 (2017-2024)
44,Honda,450,450,12938,CRF X 450 (2005-2014)
44,Honda,480,480,7779,CR R 480 (1982-1983)
44,Honda,500,500,223,CB (PC32) 500 (1994-2003)
44,Honda,500,500,16919,CB F ABS Euro3 500 (2013-2016)
44,Honda,500,500,14386,CB F ABS Euro4 500 (2017-2018)
44,Honda,500,500,16628,CB F ABS Euro5 500 (2019-2022)
44,Honda,500,500,1296,CB F Euro3 500 (2013-2015)
44,Honda,500,500,16625,CB Hornet ABS Euro5+ 500 (2024-2025)
44,Honda,500,500,15107,CB Sport Euro1 500 (1994-2003)
44,Honda,500,500,14251,CB X ABS Euro3 500 (2013-2016)
44,Honda,500,500,14452,CB X ABS Euro4 500 (2017-2018)
44,Honda,500,500,16626,CB X ABS Euro5 500 (2019-2023)
44,Honda,500,500,1294,CB X Euro3 500 (2013-2015)
44,Honda,500,500,5075,CBF ABS Euro2 500 (2004-2006)
44,Honda,500,500,1297,CBF Euro2 500 (2004-2006)
44,Honda,500,500,5076,CBR R ABS Euro3 500 (2004-2016)
44,Honda,500,500,16920,CBR R ABS Euro4 500 (2017-2018)
44,Honda,500,500,14742,CBR R ABS Euro5 500 (2019-2023)
44,Honda,500,500,16921,CBR R ABS Euro5+ 500 (2024-2025)
44,Honda,500,500,1298,CBR R Euro3 500 (2013-2015)
44,Honda,500,500,16627,CL ABS Euro5 500 (2023-2024)
44,Honda,500,500,16922,CL ABS Euro5+ 500 (2025-2025)
44,Honda,500,500,13899,CMX Rebel ABS Euro4 500 (2017-2020)
44,Honda,500,500,15688,CMX Rebel ABS Euro5 500 (2021-2024)
44,Honda,500,500,16923,CMX Rebel ABS Euro5+ 500 (2025-2025)
44,Honda,500,500,3876,CR R 500 (1984-2003)
44,Honda,500,500,12926,CR R Supermotard 500 (1984-2001)
44,Honda,500,500,7781,CRE R 500 (1989-2001)
44,Honda,500,500,3877,CX 500 (1979-1981)
44,Honda,500,500,2797,CX Custom 500 (1979-1982)
44,Honda,500,500,2798,CX D De Luxe (PC01) 500 (1979-1981)
44,Honda,500,500,5079,CX Euro Sport 500 (1982-1982)
44,Honda,500,500,11561,CX Turbo 500 (1982-1982)
44,Honda,500,500,5081,FT 500 (1982-1983)
44,Honda,500,500,11984,GB Clubman 500 (1989-1990)
44,Honda,500,500,3881,GL Silver Wing 500 (1982-1983)
44,Honda,500,500,16658,NX ABS Euro5+ 500 (2024-2025)
44,Honda,500,500,9708,NX Dominator (PD085) 500 (1988-1999)
44,Honda,500,500,2799,VF C V30 Magna 500 (1984-1985)
44,Honda,500,500,1299,VF F 500 (1984-1987)
44,Honda,500,500,1300,VT C Shadow 500 (1981-1989)
44,Honda,500,500,227,VT Eurosport 500 (1983-1985)
44,Honda,500,500,2800,VT FT 500 (1983-1984)
44,Honda,500,500,5087,XBR 500 (1985-1986)
44,Honda,500,500,5088,XBR F (42CV) 500 (1985-1986)
44,Honda,500,500,5089,XBR S (44CV) 500 (1985-1989)
44,Honda,500,500,228,XBR S 500 (1987-1991)
44,Honda,500,500,1301,XL R 500 (1982-1987)
44,Honda,500,500,1302,XL S 500 (1979-1981)
44,Honda,500,500,229,XR R (PE01) 500 (1979-2000)
44,Honda,550,550,7228,CB SC NightHawk 550 (1983-1983)
44,Honda,550,550,13581,CBX F 550 (1982-1986)
44,Honda,600,600,13603,CB F Hornet (PC41A-B) Euro3 600 (2007-2010)
44,Honda,600,600,16932,CB F Hornet (PC41E-G) Euro3 600 (2011-2013)
44,Honda,600,600,13604,CB F Hornet ABS (PC41C-D) Euro3 600 (2007-2010)
44,Honda,600,600,16933,CB F Hornet ABS (PC41F-H) Euro3 600 (2011-2013)
44,Honda,600,600,230,CB F Hornet Euro1 600 (1998-2001)
44,Honda,600,600,13602,CB F Hornet Euro2 600 (2002-2006)
44,Honda,600,600,1303,CB F Hornet S Euro1 600 (2000-2001)
44,Honda,600,600,13605,CB F Hornet S Euro2 600 (2002-2002)
44,Honda,600,600,5091,CBF N ABS Euro2 600 (2004-2007)
44,Honda,600,600,16935,CBF N ABS Euro3 600 (2008-2010)
44,Honda,600,600,1304,CBF N Euro2 600 (2004-2007)
44,Honda,600,600,16934,CBF N Euro3 600 (2008-2010)
44,Honda,600,600,16938,CBF S ABS Euro2 600 (2004-2007)
44,Honda,600,600,5092,CBF S ABS Euro3 600 (2008-2010)
44,Honda,600,600,1305,CBF S Euro2 600 (2004-2007)
44,Honda,600,600,16939,CBF S Euro3 600 (2008-2010)
44,Honda,600,600,13651,CBR F (PC19) 600 (1987-1990)
44,Honda,600,600,13652,CBR F (PC25) 600 (1991-1994)
44,Honda,600,600,13653,CBR F (PC31A-B-C-D-E) 600 (1995-1998)
44,Honda,600,600,13655,CBR F (PC35D-E-F) Euro1 600 (2001-2003)
44,Honda,600,600,16940,CBR F (PC35E-F) Euro2 600 (2004-2006)
44,Honda,600,600,5093,CBR F ABS Euro3 600 (2011-2012)
44,Honda,600,600,13654,CBR F Euro1 600 (1999-2000)
44,Honda,600,600,14761,CBR F Euro3 600 (2011-2012)
44,Honda,600,600,16213,CBR F Rossi Euro1 600 (2001-2002)
44,Honda,600,600,3888,CBR F Sport Euro1 600 (2001-2002)
44,Honda,600,600,14762,CBR FR Sport (FS1/2/FR2)(PC35G) 600 (2011-2013)
44,Honda,600,600,16636,CBR R3R Euro5 600 (2024-2024)
44,Honda,600,600,234,CBR RR (PC37A-B-C) Euro3 600 (2003-2006)
44,Honda,600,600,14764,CBR RR (PC40A-B) Euro3 600 (2007-2008)
44,Honda,600,600,13656,CBR RR (PC40C-D) Euro3 600 (2009-2016)
44,Honda,600,600,14765,CBR RR ABS (PC40E-F) Euro3 600 (2009-2016)
44,Honda,600,600,16959,CBR RR ABS (PC69A) Euro5+ 600 (2024-2025)
44,Honda,600,600,3889,CBX E 600 (1983-1985)
44,Honda,600,600,1308,NTV Revere 600 (1988-1991)
44,Honda,600,600,1309,NV C Steed 600 (1991-1994)
44,Honda,600,600,236,VT C Shadow 600 (1988-2008)
44,Honda,600,600,15041,VT CD Shadow (PC21) 600 (1988-2008)
44,Honda,600,600,15032,XL L Paris Dakar 600 (1983-1987)
44,Honda,600,600,15031,XL LM Paris Dakar 600 (1985-1987)
44,Honda,600,600,5099,XL R 600 (1983-1987)
44,Honda,600,600,1314,XL RM 600 (1985-1987)
44,Honda,600,600,238,XL V Transalp (PD06) 600 (1987-1999)
44,Honda,600,600,14852,XR L (2000-2012) 600 (2000-2012)
44,Honda,600,600,14851,XR L 600 (1993-1999)
44,Honda,600,600,239,XR R 600 (1985-2000)
44,Honda,650,650,2804,CB Custom 650 (1980-1981)
44,Honda,650,650,1315,CB F (RC75A) Euro3 650 (2014-2016)
44,Honda,650,650,5100,CB F ABS (RC75B-C) Euro3 650 (2014-2016)
44,Honda,650,650,16960,CB F ABS (RC97A) Euro4 650 (2017-2018)
44,Honda,650,650,16673,CB R ABS Euro4 650 (2019-2020)
44,Honda,650,650,16674,CB R ABS Euro5 650 (2021-2024)
44,Honda,650,650,16833,CB R E-Clutch Euro5+ 650 (2024-2025)
44,Honda,650,650,13984,CB R Euro4 650 (2019-2020)
